cc_name,year,cc_perm_resident_count
SAN BERNARDINO VALLEY,2013,24097.0
SAN BERNARDINO VALLEY,2014,23251.0
SAN BERNARDINO VALLEY,2015,23212.0
SAN BERNARDINO VALLEY,2016,23854.0
SAN BERNARDINO VALLEY,2017,24119.0
SAN BERNARDINO VALLEY,2018,456.0
SAN BERNARDINO VALLEY,2019,434.0
SAN BERNARDINO VALLEY,2020,402.0
SAN BERNARDINO VALLEY,2021,269.0
SAN BERNARDINO VALLEY,2022,347.0
SAN BERNARDINO VALLEY,2023,379.0
SAN BERNARDINO VALLEY,2024,366.0
SAN DIEGO CITY,2004,762.0
SAN DIEGO CITY,2005,673.0
SAN DIEGO CITY,2006,662.0
SAN DIEGO CITY,2007,691.0
SAN DIEGO CITY,2008,11697.0
SAN DIEGO CITY,2009,13002.0
SAN DIEGO CITY,2010,12484.0
SAN DIEGO CITY,2011,11275.0
SAN DIEGO CITY,2012,10939.0
SAN DIEGO CITY,2013,11218.0
SAN DIEGO CITY,2014,11803.0
SAN DIEGO CITY,2015,12022.0
SAN DIEGO CITY,2016,11647.0
SAN DIEGO CITY,2017,12929.0
SAN DIEGO CITY,2018,37.0
SAN DIEGO CITY,2019,30.0
SAN DIEGO CITY,2020,19.0
SAN DIEGO CITY,2021,13.0
SAN DIEGO CITY,2022,659.0
SAN DIEGO CITY,2023,621.0
SAN DIEGO CITY,2024,596.0
SAN DIEGO MESA,2004,2376.0
SAN DIEGO MESA,2005,2130.0
SAN DIEGO MESA,2006,1944.0
SAN DIEGO MESA,2007,1697.0
SAN DIEGO MESA,2008,331.0
SAN DIEGO MESA,2009,324.0
SAN DIEGO MESA,2010,353.0
SAN DIEGO MESA,2011,406.0
SAN DIEGO MESA,2012,408.0
SAN DIEGO MESA,2013,470.0
SAN DIEGO MESA,2014,516.0
SAN DIEGO MESA,2015,498.0
SAN DIEGO MESA,2016,547.0
SAN DIEGO MESA,2017,551.0
SAN DIEGO MESA,2018,213.0
SAN DIEGO MESA,2019,216.0
SAN DIEGO MESA,2020,99.0
SAN DIEGO MESA,2021,87.0
SAN DIEGO MESA,2022,959.0
SAN DIEGO MESA,2023,840.0
SAN DIEGO MESA,2024,751.0
SAN DIEGO MIRAMAR,2004,8.0
SAN DIEGO MIRAMAR,2005,3.0
SAN DIEGO MIRAMAR,2006,2.0
SAN DIEGO MIRAMAR,2008,1045.0
SAN DIEGO MIRAMAR,2009,1064.0
SAN DIEGO MIRAMAR,2010,1040.0
SAN DIEGO MIRAMAR,2011,1044.0
SAN DIEGO MIRAMAR,2012,998.0
SAN DIEGO MIRAMAR,2013,1005.0
SAN DIEGO MIRAMAR,2014,1034.0
SAN DIEGO MIRAMAR,2015,1045.0
SAN DIEGO MIRAMAR,2016,1077.0
SAN DIEGO MIRAMAR,2017,1247.0
SAN DIEGO MIRAMAR,2018,234.0
SAN DIEGO MIRAMAR,2019,193.0
SAN DIEGO MIRAMAR,2020,112.0
SAN DIEGO MIRAMAR,2021,53.0
SAN DIEGO MIRAMAR,2022,699.0
SAN DIEGO MIRAMAR,2023,653.0
SAN DIEGO MIRAMAR,2024,645.0
SAN DIEGO OF CONTINUING ED,2004,1562.0
SAN DIEGO OF CONTINUING ED,2005,1530.0
SAN DIEGO OF CONTINUING ED,2006,1452.0
SAN DIEGO OF CONTINUING ED,2007,1486.0
SAN DIEGO OF CONTINUING ED,2008,38506.0
SAN DIEGO OF CONTINUING ED,2009,33934.0
SAN DIEGO OF CONTINUING ED,2010,31959.0
SAN DIEGO OF CONTINUING ED,2011,29558.0
SAN DIEGO OF CONTINUING ED,2012,26994.0
SAN DIEGO OF CONTINUING ED,2013,26046.0
SAN DIEGO OF CONTINUING ED,2014,26904.0
SAN DIEGO OF CONTINUING ED,2015,25126.0
SAN DIEGO OF CONTINUING ED,2016,24923.0
SAN DIEGO OF CONTINUING ED,2017,23945.0
SAN DIEGO OF CONTINUING ED,2018,66.0
SAN DIEGO OF CONTINUING ED,2019,40.0
SAN DIEGO OF CONTINUING ED,2020,30.0
SAN DIEGO OF CONTINUING ED,2021,13.0
SAN DIEGO OF CONTINUING ED,2022,2388.0
SAN DIEGO OF CONTINUING ED,2023,2505.0
SAN JOAQUIN DELTA,2004,382.0
SAN JOAQUIN DELTA,2005,340.0
SAN JOAQUIN DELTA,2006,374.0
SAN JOAQUIN DELTA,2007,339.0
SAN JOAQUIN DELTA,2008,487.0
SAN JOAQUIN DELTA,2009,458.0
SAN JOAQUIN DELTA,2010,449.0
SAN JOAQUIN DELTA,2011,401.0
SAN JOAQUIN DELTA,2012,359.0
SAN JOAQUIN DELTA,2013,274.0
SAN JOAQUIN DELTA,2014,316.0
SAN JOAQUIN DELTA,2015,259.0
SAN JOAQUIN DELTA,2016,186.0
SAN JOAQUIN DELTA,2017,259.0
SAN JOAQUIN DELTA,2018,671.0
SAN JOAQUIN DELTA,2019,571.0
SAN JOAQUIN DELTA,2020,439.0
SAN JOAQUIN DELTA,2021,313.0
SAN JOAQUIN DELTA,2022,715.0
SAN JOAQUIN DELTA,2023,714.0
SAN JOAQUIN DELTA,2024,809.0
SAN JOSE CITY,2004,875.0
SAN JOSE CITY,2005,697.0
SAN JOSE CITY,2006,665.0
SAN JOSE CITY,2007,609.0
SAN JOSE CITY,2008,52.0
SAN JOSE CITY,2009,48.0
SAN JOSE CITY,2010,35.0
SAN JOSE CITY,2011,25.0
SAN JOSE CITY,2012,15.0
SAN JOSE CITY,2013,13.0
SAN JOSE CITY,2014,14.0
SAN JOSE CITY,2015,11.0
SAN JOSE CITY,2016,11.0
SAN JOSE CITY,2017,23.0
SAN JOSE CITY,2018,319.0
SAN JOSE CITY,2019,97.0
SAN JOSE CITY,2022,781.0
SAN JOSE CITY,2023,737.0
SAN JOSE CITY,2024,667.0
SAN MATEO,2004,79.0
SAN MATEO,2005,67.0
SAN MATEO,2006,73.0
SAN MATEO,2007,29.0
SAN MATEO,2008,120.0
SAN MATEO,2009,109.0
SAN MATEO,2010,93.0
SAN MATEO,2011,93.0
SAN MATEO,2012,93.0
SAN MATEO,2013,84.0
SAN MATEO,2014,78.0
SAN MATEO,2015,75.0
SAN MATEO,2016,67.0
SAN MATEO,2017,89.0
SAN MATEO,2018,83.0
SAN MATEO,2019,1.0
SAN MATEO,2020,8.0
SAN MATEO,2021,3.0
SAN MATEO,2022,395.0
SAN MATEO,2023,498.0
SAN MATEO,2024,594.0
SANTA ANA,2004,118.0
SANTA ANA,2005,128.0
SANTA ANA,2006,117.0
SANTA ANA,2007,95.0
SANTA ANA,2008,66.0
SANTA ANA,2009,55.0
SANTA ANA,2010,48.0
SANTA ANA,2011,61.0
SANTA ANA,2012,54.0
SANTA ANA,2013,36.0
SANTA ANA,2014,36.0
SANTA ANA,2015,34.0
SANTA ANA,2016,41.0
SANTA ANA,2017,36.0
SANTA ANA,2018,132.0
SANTA ANA,2019,140.0
SANTA ANA,2020,100.0
SANTA ANA,2021,68.0
SANTA ANA,2022,1332.0
SANTA ANA,2023,1409.0
SANTA ANA,2024,1318.0
SANTA BARBARA CITY,2004,200.0
SANTA BARBARA CITY,2005,178.0
SANTA BARBARA CITY,2006,146.0
SANTA BARBARA CITY,2007,125.0
SANTA BARBARA CITY,2008,67.0
SANTA BARBARA CITY,2009,18.0
SANTA BARBARA CITY,2010,3494.0
SANTA BARBARA CITY,2011,3510.0
SANTA BARBARA CITY,2012,393.0
SANTA BARBARA CITY,2013,301.0
SANTA BARBARA CITY,2014,311.0
SANTA BARBARA CITY,2015,223.0
SANTA BARBARA CITY,2016,123.0
SANTA BARBARA CITY,2017,111.0
SANTA BARBARA CITY,2018,789.0
SANTA BARBARA CITY,2019,591.0
SANTA BARBARA CITY,2020,396.0
SANTA BARBARA CITY,2021,307.0
SANTA BARBARA CITY,2022,446.0
SANTA BARBARA CITY,2023,448.0
SANTA BARBARA CITY,2024,395.0
SANTA MONICA,2004,12.0
SANTA MONICA,2005,4.0
SANTA MONICA,2006,4.0
SANTA MONICA,2008,16.0
SANTA MONICA,2009,23.0
SANTA MONICA,2010,25.0
SANTA MONICA,2011,33.0
SANTA MONICA,2012,23.0
SANTA MONICA,2013,24.0
SANTA MONICA,2014,20.0
SANTA MONICA,2015,17.0
SANTA MONICA,2016,22.0
SANTA MONICA,2017,23.0
SANTA MONICA,2018,413.0
SANTA MONICA,2019,341.0
SANTA MONICA,2020,250.0
SANTA MONICA,2021,191.0
SANTA MONICA,2022,1251.0
SANTA MONICA,2023,1248.0
SANTA MONICA,2024,1171.0
SANTA ROSA JUNIOR,2004,292.0
SANTA ROSA JUNIOR,2005,219.0
SANTA ROSA JUNIOR,2006,181.0
SANTA ROSA JUNIOR,2007,902.0
SANTA ROSA JUNIOR,2008,35149.0
SANTA ROSA JUNIOR,2009,36192.0
SANTA ROSA JUNIOR,2010,34611.0
SANTA ROSA JUNIOR,2011,33606.0
SANTA ROSA JUNIOR,2012,298.0
SANTA ROSA JUNIOR,2013,245.0
SANTA ROSA JUNIOR,2014,234.0
SANTA ROSA JUNIOR,2015,191.0
SANTA ROSA JUNIOR,2016,209.0
SANTA ROSA JUNIOR,2017,229.0
SANTA ROSA JUNIOR,2018,956.0
SANTA ROSA JUNIOR,2019,861.0
SANTA ROSA JUNIOR,2020,386.0
SANTA ROSA JUNIOR,2021,411.0
SANTA ROSA JUNIOR,2022,704.0
SANTA ROSA JUNIOR,2023,652.0
SANTA ROSA JUNIOR,2024,620.0
SANTIAGO CANYON,2004,413.0
SANTIAGO CANYON,2005,388.0
SANTIAGO CANYON,2006,359.0
SANTIAGO CANYON,2007,324.0
SANTIAGO CANYON,2008,36108.0
SANTIAGO CANYON,2009,33371.0
SANTIAGO CANYON,2010,31602.0
SANTIAGO CANYON,2011,28156.0
SANTIAGO CANYON,2012,73.0
SANTIAGO CANYON,2013,92.0
SANTIAGO CANYON,2014,118.0
SANTIAGO CANYON,2015,2015.0
SANTIAGO CANYON,2016,1816.0
SANTIAGO CANYON,2017,1625.0
SANTIAGO CANYON,2018,2855.0
SANTIAGO CANYON,2019,2621.0
SANTIAGO CANYON,2020,1206.0
SANTIAGO CANYON,2021,1231.0
SANTIAGO CANYON,2022,523.0
SANTIAGO CANYON,2023,557.0
SANTIAGO CANYON,2024,593.0
SEQUOIAS,2004,84.0
SEQUOIAS,2005,82.0
SEQUOIAS,2006,77.0
SEQUOIAS,2007,70.0
SEQUOIAS,2008,13906.0
SEQUOIAS,2009,22473.0
SEQUOIAS,2010,20914.0
SEQUOIAS,2011,20246.0
SEQUOIAS,2012,1918.0
SEQUOIAS,2013,1910.0
SEQUOIAS,2014,1909.0
SEQUOIAS,2015,1326.0
SEQUOIAS,2016,931.0
SEQUOIAS,2017,792.0
SEQUOIAS,2018,199.0
SEQUOIAS,2019,169.0
SEQUOIAS,2020,118.0
SEQUOIAS,2021,90.0
SEQUOIAS,2022,249.0
SEQUOIAS,2023,252.0
SEQUOIAS,2024,232.0
SHASTA,2004,36.0
SHASTA,2005,20.0
SHASTA,2006,21.0
SHASTA,2007,19.0
SHASTA,2008,13695.0
SHASTA,2009,13887.0
SHASTA,2010,13950.0
SHASTA,2011,11970.0
SHASTA,2012,327.0
SHASTA,2013,350.0
SHASTA,2014,426.0
SHASTA,2015,556.0
SHASTA,2016,615.0
SHASTA,2017,603.0
SHASTA,2018,142.0
SHASTA,2019,144.0
SHASTA,2020,98.0
SHASTA,2021,72.0
SHASTA,2022,6.0
SHASTA,2023,5.0
SHASTA,2024,5.0
SIERRA,2004,10943.0
SIERRA,2005,10494.0
SIERRA,2006,10960.0
SIERRA,2007,12014.0
SIERRA,2008,16.0
SIERRA,2009,25.0
SIERRA,2010,24.0
SIERRA,2011,16.0
SIERRA,2012,9.0
SIERRA,2013,9.0
SIERRA,2014,10.0
SIERRA,2015,5.0
SIERRA,2016,11.0
SIERRA,2017,11.0
SIERRA,2018,429.0
SIERRA,2019,397.0
SIERRA,2020,312.0
SIERRA,2021,288.0
SIERRA,2022,507.0
SIERRA,2023,514.0
SIERRA,2024,559.0
SISKIYOUS,2004,9908.0
SISKIYOUS,2005,9814.0
SISKIYOUS,2006,10135.0
SISKIYOUS,2007,10514.0
SISKIYOUS,2010,1.0
SISKIYOUS,2011,1.0
SISKIYOUS,2012,8866.0
SISKIYOUS,2013,8890.0
SISKIYOUS,2014,8697.0
SISKIYOUS,2015,9130.0
SISKIYOUS,2016,9779.0
SISKIYOUS,2017,9713.0
SISKIYOUS,2018,18.0
SISKIYOUS,2019,14.0
SISKIYOUS,2020,7.0
SISKIYOUS,2021,7.0
SISKIYOUS,2022,19.0
SISKIYOUS,2023,63.0
SISKIYOUS,2024,69.0
SKYLINE,2004,77.0
SKYLINE,2005,81.0
SKYLINE,2006,94.0
SKYLINE,2007,110.0
SKYLINE,2008,31.0
SKYLINE,2009,33.0
SKYLINE,2010,27.0
SKYLINE,2011,25.0
SKYLINE,2012,17433.0
SKYLINE,2013,17530.0
SKYLINE,2014,17712.0
SKYLINE,2015,17502.0
SKYLINE,2016,17211.0
SKYLINE,2017,17758.0
SKYLINE,2018,94.0
SKYLINE,2019,112.0
SKYLINE,2020,92.0
SKYLINE,2021,84.0
SKYLINE,2022,450.0
SKYLINE,2023,513.0
SKYLINE,2024,513.0
SOLANO,2004,2.0
SOLANO,2005,4.0
SOLANO,2006,5.0
SOLANO,2007,4.0
SOLANO,2008,5.0
SOLANO,2009,3.0
SOLANO,2010,1.0
SOLANO,2011,5.0
SOLANO,2012,2527.0
SOLANO,2013,2502.0
SOLANO,2014,2585.0
SOLANO,2015,2412.0
SOLANO,2016,2552.0
SOLANO,2017,2502.0
SOLANO,2018,5.0
SOLANO,2019,5.0
SOLANO,2020,1.0
SOLANO,2022,212.0
SOLANO,2023,212.0
SOLANO,2024,233.0
SOUTHWESTERN,2004,46.0
SOUTHWESTERN,2005,68.0
SOUTHWESTERN,2006,67.0
SOUTHWESTERN,2007,79.0
SOUTHWESTERN,2008,65.0
SOUTHWESTERN,2009,52.0
SOUTHWESTERN,2010,49.0
SOUTHWESTERN,2011,48.0
SOUTHWESTERN,2012,8367.0
SOUTHWESTERN,2013,8834.0
SOUTHWESTERN,2014,8717.0
SOUTHWESTERN,2015,8570.0
SOUTHWESTERN,2016,8305.0
SOUTHWESTERN,2017,8029.0
SOUTHWESTERN,2018,55.0
SOUTHWESTERN,2019,50.0
SOUTHWESTERN,2020,47.0
SOUTHWESTERN,2021,50.0
SOUTHWESTERN,2022,466.0
SOUTHWESTERN,2023,466.0
SOUTHWESTERN,2024,390.0
TAFT,2004,12225.0
TAFT,2005,12615.0
TAFT,2006,11402.0
TAFT,2007,11681.0
TAFT,2008,18.0
TAFT,2009,19.0
TAFT,2010,17.0
TAFT,2011,14.0
TAFT,2012,13.0
TAFT,2013,22.0
TAFT,2014,37.0
TAFT,2015,49.0
TAFT,2016,52.0
TAFT,2017,55.0
TAFT,2018,340.0
TAFT,2019,313.0
TAFT,2020,295.0
TAFT,2021,250.0
TAFT,2022,337.0
TAFT,2023,283.0
TAFT,2024,392.0
VENTURA,2004,396.0
VENTURA,2005,406.0
VENTURA,2006,477.0
VENTURA,2007,493.0
VENTURA,2008,55.0
VENTURA,2009,61.0
VENTURA,2010,30.0
VENTURA,2011,30.0
VENTURA,2012,17861.0
VENTURA,2013,17869.0
VENTURA,2014,18515.0
VENTURA,2015,18439.0
VENTURA,2016,18449.0
VENTURA,2017,18186.0
VENTURA,2018,1317.0
VENTURA,2019,1299.0
VENTURA,2020,853.0
VENTURA,2021,566.0
VENTURA,2022,226.0
VENTURA,2023,235.0
VENTURA,2024,218.0
VICTOR VALLEY,2004,1283.0
VICTOR VALLEY,2005,1480.0
VICTOR VALLEY,2006,1672.0
VICTOR VALLEY,2007,1779.0
VICTOR VALLEY,2008,103.0
VICTOR VALLEY,2009,37.0
VICTOR VALLEY,2010,3.0
VICTOR VALLEY,2011,3.0
VICTOR VALLEY,2012,5005.0
VICTOR VALLEY,2013,5037.0
VICTOR VALLEY,2014,4772.0
VICTOR VALLEY,2015,4136.0
VICTOR VALLEY,2016,4843.0
VICTOR VALLEY,2017,4968.0
VICTOR VALLEY,2018,3.0
VICTOR VALLEY,2019,2.0
VICTOR VALLEY,2020,1.0
VICTOR VALLEY,2021,4.0
VICTOR VALLEY,2022,254.0
VICTOR VALLEY,2023,286.0
VICTOR VALLEY,2024,274.0
WEST HILLS COALINGA,2004,1250.0
WEST HILLS COALINGA,2005,1129.0
WEST HILLS COALINGA,2006,1261.0
WEST HILLS COALINGA,2007,1430.0
WEST HILLS COALINGA,2008,105.0
WEST HILLS COALINGA,2009,72.0
WEST HILLS COALINGA,2010,68.0
WEST HILLS COALINGA,2011,53.0
WEST HILLS COALINGA,2012,2296.0
WEST HILLS COALINGA,2013,2729.0
WEST HILLS COALINGA,2014,2372.0
WEST HILLS COALINGA,2015,2395.0
WEST HILLS COALINGA,2016,3323.0
WEST HILLS COALINGA,2017,3347.0
WEST HILLS COALINGA,2018,5.0
WEST HILLS COALINGA,2019,3.0
WEST HILLS COALINGA,2020,3.0
WEST HILLS COALINGA,2021,3.0
WEST HILLS COALINGA,2022,111.0
WEST HILLS COALINGA,2023,125.0
WEST HILLS COALINGA,2024,144.0
WEST HILLS LEMOORE,2004,9.0
WEST HILLS LEMOORE,2005,12.0
WEST HILLS LEMOORE,2006,9.0
WEST HILLS LEMOORE,2007,15.0
WEST HILLS LEMOORE,2008,4371.0
WEST HILLS LEMOORE,2009,4278.0
WEST HILLS LEMOORE,2010,4349.0
WEST HILLS LEMOORE,2011,4470.0
WEST HILLS LEMOORE,2012,2123.0
WEST HILLS LEMOORE,2013,2615.0
WEST HILLS LEMOORE,2014,2592.0
WEST HILLS LEMOORE,2015,2354.0
WEST HILLS LEMOORE,2016,2243.0
WEST HILLS LEMOORE,2017,2514.0
WEST HILLS LEMOORE,2018,11.0
WEST HILLS LEMOORE,2019,8.0
WEST HILLS LEMOORE,2020,7.0
WEST HILLS LEMOORE,2021,12.0
WEST HILLS LEMOORE,2022,108.0
WEST HILLS LEMOORE,2023,110.0
WEST HILLS LEMOORE,2024,118.0
WEST LOS ANGELES,2004,224.0
WEST LOS ANGELES,2005,235.0
WEST LOS ANGELES,2006,355.0
WEST LOS ANGELES,2007,382.0
WEST LOS ANGELES,2008,62.0
WEST LOS ANGELES,2009,58.0
WEST LOS ANGELES,2010,46.0
WEST LOS ANGELES,2011,53.0
WEST LOS ANGELES,2012,39.0
WEST LOS ANGELES,2013,40.0
WEST LOS ANGELES,2014,42.0
WEST LOS ANGELES,2015,69.0
WEST LOS ANGELES,2016,64.0
WEST LOS ANGELES,2017,95.0
WEST LOS ANGELES,2018,513.0
WEST LOS ANGELES,2019,433.0
WEST LOS ANGELES,2020,359.0
WEST LOS ANGELES,2021,303.0
WEST LOS ANGELES,2022,475.0
WEST LOS ANGELES,2023,496.0
WEST LOS ANGELES,2024,410.0
WEST VALLEY,2004,8.0
WEST VALLEY,2005,3.0
WEST VALLEY,2006,3.0
WEST VALLEY,2007,3.0
WEST VALLEY,2008,24.0
WEST VALLEY,2009,29.0
WEST VALLEY,2010,23.0
WEST VALLEY,2011,17.0
WEST VALLEY,2012,12152.0
WEST VALLEY,2013,11569.0
WEST VALLEY,2014,11602.0
WEST VALLEY,2015,11575.0
WEST VALLEY,2016,11627.0
WEST VALLEY,2017,11873.0
WEST VALLEY,2018,304.0
WEST VALLEY,2019,299.0
WEST VALLEY,2020,225.0
WEST VALLEY,2021,216.0
WEST VALLEY,2022,526.0
WEST VALLEY,2023,505.0
WEST VALLEY,2024,581.0
WOODLAND,2004,869.0
WOODLAND,2005,887.0
WOODLAND,2006,824.0
WOODLAND,2007,855.0
WOODLAND,2008,41.0
WOODLAND,2009,31.0
WOODLAND,2010,30.0
WOODLAND,2011,34.0
WOODLAND,2012,9575.0
WOODLAND,2013,9708.0
WOODLAND,2014,9651.0
WOODLAND,2015,9835.0
WOODLAND,2016,11099.0
WOODLAND,2017,10769.0
WOODLAND,2018,830.0
WOODLAND,2019,840.0
WOODLAND,2020,745.0
WOODLAND,2021,671.0
WOODLAND,2022,181.0
WOODLAND,2023,172.0
WOODLAND,2024,164.0
YUBA,2004,1013.0
YUBA,2005,786.0
YUBA,2006,804.0
YUBA,2007,859.0
YUBA,2008,26.0
YUBA,2009,22.0
YUBA,2010,22.0
YUBA,2011,24.0
YUBA,2012,10953.0
YUBA,2013,10218.0
YUBA,2014,10058.0
YUBA,2015,9949.0
YUBA,2016,9452.0
YUBA,2017,6634.0
YUBA,2018,548.0
YUBA,2019,603.0
YUBA,2020,510.0
YUBA,2021,473.0
YUBA,2022,247.0
YUBA,2023,225.0
YUBA,2024,251.0
